Cluster ID,confidence_score,MAROB_ID,IID,MESSZEIT,MESSZEIT_UNIX_TS,GEOGR_BREITE,GEOGR_LAENGE,KENNUNG,FAHRTRICHTUNG,FAHRTGESCHWINDIGKEIT,LUFTTEMPERATUR,TAUPUNKTTEMPERATUR,REL_FEUCHTE,LUFTDRUCK_REDUZIERT,HORIZONTALE_SICHT,WETTER,VERLAUF1,VERLAUF2
429,0.99808633,8854515,10256,2019-04-15 18:00,1555351200,5.8,84.3,A8KM8,90,7,28,22.1,,1012,10000,13,9,8
429,0.99808633,8854598,256,2019-04-15 18:00,1555351200,5.8,84.3,A8KM8,90,7,28,22.1,,1012,10010,13,9,8
430,0.99808633,8881366,10256,2019-04-16 00:00,1555372800,5.9,85.7,A8KM8,90,7,28,23.7,,1009,10000,3,,
430,0.99808633,8883898,256,2019-04-16 00:00,1555372800,5.9,85.7,A8KM8,90,7,28,23.7,,1009,10010,3,,
431,0.99808633,8916815,10256,2019-04-16 06:00,1555394400,5.9,87.2,A8KM8,90,7,28.5,23.5,,1011,20000,2,2,2
431,0.99808633,8916848,256,2019-04-16 06:00,1555394400,5.9,87.2,A8KM8,90,7,28.5,23.5,,1011,20010,2,2,2
432,0.99808633,8946883,10256,2019-04-16 12:00,1555416000,6,88.8,A8KM8,90,7,30,24.3,,1009,10000,3,1,1
432,0.99808633,8946903,256,2019-04-16 12:00,1555416000,6,88.8,A8KM8,90,7,30,24.3,,1009,10010,3,1,1
433,0.99808633,8981233,10256,2019-04-16 18:00,1555437600,6.1,90.1,A8KM8,90,7,27,22.6,,1011.5,20000,2,1,1
433,0.99808633,8981443,256,2019-04-16 18:00,1555437600,6.1,90.1,A8KM8,90,7,27,22.6,,1011.5,20010,2,1,1
434,0.99808633,9015854,10256,2019-04-17 00:00,1555459200,6.1,91.5,A8KM8,90,7,29,24.8,,1009,10000,3,,
434,0.99808633,9017978,256,2019-04-17 00:00,1555459200,6.1,91.5,A8KM8,90,7,29,24.8,,1009,10010,3,,
435,0.99808633,9049359,10256,2019-04-17 06:00,1555480800,6.2,93,A8KM8,90,7,30,22.7,,1012,20000,2,1,1
435,0.99808633,9051338,256,2019-04-17 06:00,1555480800,6.2,93,A8KM8,90,7,30,22.7,,1012,20010,2,1,1
436,0.99808633,9080387,10256,2019-04-17 12:00,1555502400,6.2,94.4,A8KM8,90,7,29,26.2,,1009,10000,1,,
436,0.99808633,9082007,256,2019-04-17 12:00,1555502400,6.2,94.4,A8KM8,90,7,29,26.2,,1009,10010,1,,
437,0.99808633,9145489,10256,2019-04-18 00:00,1555545600,5.6,97.2,A8KM8,90,7,30,25.8,,1009,10000,3,1,1
437,0.99808633,9145549,256,2019-04-18 00:00,1555545600,5.6,97.2,A8KM8,90,7,30,25.8,,1009,10010,3,1,1
438,0.99808633,9173586,10256,2019-04-18 06:00,1555567200,5,98.5,A8KM8,135,7,31,22.3,,1011.5,10000,15,1,1
438,0.99808633,9173888,256,2019-04-18 06:00,1555567200,5,98.5,A8KM8,135,7,31,22.3,,1011.5,10010,15,1,1
439,0.99808633,9207746,10256,2019-04-18 12:00,1555588800,4.2,99.4,A8KM8,135,7,30,25.8,,1008,10000,1,,
439,0.99808633,9207943,256,2019-04-18 12:00,1555588800,4.2,99.4,A8KM8,135,7,30,25.8,,1008,10010,1,,
440,0.99808633,9234624,10256,2019-04-18 18:00,1555610400,3.4,100.3,A8KM8,135,7,26,21.5,,1011,10000,2,1,1
440,0.99808633,9235043,256,2019-04-18 18:00,1555610400,3.4,100.3,A8KM8,135,7,26,21.5,,1011,10010,2,1,1
441,0.99808633,9391372,10256,2019-04-20 00:00,1555718400,2.3,101.7,A8KM8,135,7,29,26.2,,1008,4000,3,2,2
441,0.99808633,9391796,256,2019-04-20 00:00,1555718400,2.3,101.7,A8KM8,135,7,29,26.2,,1008,4010,3,2,2
442,0.99808633,9516018,10256,2019-04-21 00:00,1555804800,3,105.1,A8KM8,360,7,29,26.2,,1007,10000,3,1,1
442,0.99808633,9517669,256,2019-04-21 00:00,1555804800,3,105.1,A8KM8,360,7,29,26.2,,1007,10010,3,1,1
443,0.99808633,9548401,10256,2019-04-21 06:00,1555826400,4,105.8,A8KM8,45,7,30,22.7,,1007,20000,2,1,1
443,0.99808633,9548890,256,2019-04-21 06:00,1555826400,4,105.8,A8KM8,45,7,30,22.7,,1007,20010,2,1,1
444,0.99808633,9578390,10256,2019-04-21 12:00,1555848000,5.1,105.5,A8KM8,45,7,29,27.6,,1009,10000,3,2,2
444,0.99808633,9581203,256,2019-04-21 12:00,1555848000,5.1,105.5,A8KM8,45,7,29,27.6,,1009,10010,3,2,2
445,0.99808633,9609123,10256,2019-04-21 18:00,1555869600,6.2,107.3,A8KM8,45,7,27.5,23.1,,1007,20000,2,1,1
445,0.99808633,9610686,256,2019-04-21 18:00,1555869600,6.2,107.3,A8KM8,45,7,27.5,23.1,,1007,20010,2,1,1
446,0.99808633,9639847,10256,2019-04-22 00:00,1555891200,7.2,108,A8KM8,45,7,30,27.3,,1007,20000,3,,
446,0.99808633,9641984,256,2019-04-22 00:00,1555891200,7.2,108,A8KM8,45,7,30,27.3,,1007,20010,3,,
447,0.99808633,9671065,10256,2019-04-22 06:00,1555912800,8.4,108.9,A8KM8,45,7,30,24.3,,1007.5,20000,2,1,1
447,0.99808633,9672712,256,2019-04-22 06:00,1555912800,8.4,108.9,A8KM8,45,7,30,24.3,,1007.5,20010,2,1,1
448,0.99808633,9701738,10256,2019-04-22 12:00,1555934400,9.5,109.6,A8KM8,45,7,28,25.2,,1007,20000,1,0,0
448,0.99808633,9703716,256,2019-04-22 12:00,1555934400,9.5,109.6,A8KM8,45,7,28,25.2,,1007,20010,1,0,0
449,0.99808633,9732693,10256,2019-04-22 18:00,1555956000,10.7,110.3,A8KM8,45,7,27.5,23.1,,1009,55000,1,0,0
449,0.99808633,9733643,256,2019-04-22 18:00,1555956000,10.7,110.3,A8KM8,45,7,27.5,23.1,,1009,50010,1,0,0
450,0.99808633,9762505,10256,2019-04-23 00:00,1555977600,11.8,110.9,A8KM8,45,7,30,25.8,,1010,10000,3,1,1
450,0.99808633,9764448,256,2019-04-23 00:00,1555977600,11.8,110.9,A8KM8,45,7,30,25.8,,1010,10010,3,1,1
451,0.99808633,9791905,10256,2019-04-23 06:00,1555999200,13,111.6,A8KM8,45,7,29,24,,1010,55000,1,0,0
451,0.99808633,9793475,256,2019-04-23 06:00,1555999200,13,111.6,A8KM8,45,7,29,24,,1010,50010,1,0,0
452,0.99808633,9821980,10256,2019-04-23 12:00,1556020800,14.2,112.2,A8KM8,360,7,29,24.8,,1010,10000,3,1,1
452,0.99808633,9823986,256,2019-04-23 12:00,1556020800,14.2,112.2,A8KM8,360,7,29,24.8,,1010,10010,3,1,1
453,0.99808633,9851117,10256,2019-04-23 18:00,1556042400,15.4,112.8,A8KM8,45,7,27,24.1,,1010,20000,1,0,0
453,0.99808633,9852642,256,2019-04-23 18:00,1556042400,15.4,112.8,A8KM8,45,7,27,24.1,,1010,20010,1,0,0
454,0.99808633,9880918,10256,2019-04-24 00:00,1556064000,16.6,113.3,A8KM8,360,7,29,29,,1011,10000,3,,
454,0.99808633,9883449,256,2019-04-24 00:00,1556064000,16.6,113.3,A8KM8,360,7,29,29,,1011,10010,3,,
455,0.99808633,9912203,10256,2019-04-24 06:00,1556085600,17.9,113.7,A8KM8,360,7,31,23.9,,1011,20000,2,0,0
455,0.99808633,9912846,256,2019-04-24 06:00,1556085600,17.9,113.7,A8KM8,360,7,31,23.9,,1011,20010,2,0,0
456,0.99808633,9940966,10256,2019-04-24 12:00,1556107200,19.1,114.1,A8KM8,360,7,28,25.2,,1010,10000,3,1,1
456,0.99808633,9944329,256,2019-04-24 12:00,1556107200,19.1,114.1,A8KM8,360,7,28,25.2,,1010,10010,3,1,1
457,0.99808633,9971735,10256,2019-04-24 18:00,1556128800,20.5,114.2,A8KM8,360,7,25.5,23.3,,1009,20000,1,0,0
457,0.99808633,9973424,256,2019-04-24 18:00,1556128800,20.5,114.2,A8KM8,360,7,25.5,23.3,,1009,20010,1,0,0
480,,10001032,10256,2019-04-25 00:00,1556150400,21.8,114.3,A8KM8,360,7,27,25.6,,1010,10000,3,1,1
458,0.99808633,10122812,10256,2019-04-26 00:00,1556236800,22.1,115.2,A8KM8,90,7,28,25.2,,1011,4000,3,1,1
458,0.99808633,10124575,256,2019-04-26 00:00,1556236800,22.1,115.2,A8KM8,90,7,28,25.2,,1011,4010,3,1,1
459,0.99808633,10153245,10256,2019-04-26 06:00,1556258400,22.6,116.7,A8KM8,45,7,26,21.5,,1011,4000,10,2,2
459,0.99808633,10154683,256,2019-04-26 06:00,1556258400,22.6,116.7,A8KM8,45,7,26,21.5,,1011,4010,10,2,2
481,,10182967,10256,2019-04-26 12:00,1556280000,23.3,117.9,A8KM8,45,7,21,19.4,,1013,4000,61,0,0
460,0.99808633,10214740,10256,2019-04-26 18:00,1556301600,24.3,119.1,A8KM8,45,7,23,21.5,,1013.5,4000,10,2,2
460,0.99808633,10215195,256,2019-04-26 18:00,1556301600,24.3,119.1,A8KM8,45,7,23,21.5,,1013.5,4010,10,2,2
461,0.99808633,10242696,10256,2019-04-27 00:00,1556323200,25.2,120.1,A8KM8,45,7,21,19.4,,1016,4000,59,0,0
461,0.99808633,10244860,256,2019-04-27 00:00,1556323200,25.2,120.1,A8KM8,45,7,21,19.4,,1016,4010,59,0,0
462,0.99808633,10273952,10256,2019-04-27 06:00,1556344800,26.3,121.2,A8KM8,45,7,20,15.8,,1016,10000,2,2,2
462,0.99808633,10275014,256,2019-04-27 06:00,1556344800,26.3,121.2,A8KM8,45,7,20,15.8,,1016,10010,2,2,2
463,0.99808633,10336104,10256,2019-04-27 18:00,1556388000,28.6,123.3,A8KM8,45,7,18,14.6,,1017,10000,61,6,5
463,0.99808633,10336304,256,2019-04-27 18:00,1556388000,28.6,123.3,A8KM8,45,7,18,14.6,,1017,10010,61,6,5
464,0.99808633,10391695,10256,2019-04-28 06:00,1556431200,30.7,125.3,A8KM8,45,7,15,14.1,,1016,4000,61,6,5
464,0.99808633,10393110,256,2019-04-28 06:00,1556431200,30.7,125.3,A8KM8,45,7,15,14.1,,1016,4010,61,6,5
465,0.99808633,10424331,10256,2019-04-28 12:00,1556452800,31.7,126.3,A8KM8,45,7,15,11.2,,1015,10000,3,2,2
465,0.99808633,10424426,256,2019-04-28 12:00,1556452800,31.7,126.3,A8KM8,45,7,15,11.2,,1015,10010,3,2,2
466,0.99808633,10457122,10256,2019-04-28 18:00,1556474400,32.7,127.1,A8KM8,45,7,17,14.4,,1015,10000,51,6,5
466,0.99808633,10457139,256,2019-04-28 18:00,1556474400,32.7,127.1,A8KM8,45,7,17,14.4,,1015,10010,51,6,5
467,0.99808633,10486304,10256,2019-04-29 01:00,1556499600,33.7,128.1,A8KM8,45,7,16,14.2,,1013,2000,59,5,5
467,0.99808633,10486348,256,2019-04-29 01:00,1556499600,33.7,128.1,A8KM8,45,7,16,14.2,,1013,2010,59,5,5
468,0.99808633,10657039,10256,2019-04-30 12:00,1556625600,33.8,128.1,A8KM8,225,7,15,13,,1007,10000,3,1,1
468,0.99808633,10658614,256,2019-04-30 12:00,1556625600,33.8,128.1,A8KM8,225,7,15,13,,1007,10010,3,1,1
469,0.99808633,10687944,10256,2019-04-30 18:00,1556647200,32.9,126.9,A8KM8,225,7,16,12.4,,1008,20000,1,1,1
469,0.99808633,10692019,256,2019-04-30 18:00,1556647200,32.9,126.9,A8KM8,225,7,16,12.4,,1008,20010,1,1,1
470,0.99808633,10714807,10256,2019-05-01 00:00,1556668800,31.9,125.7,A8KM8,225,7,14,8,,1010,10000,3,0,0
470,0.99808633,10716896,256,2019-05-01 00:00,1556668800,31.9,125.7,A8KM8,225,7,14,8,,1010,10010,3,0,0
471,0.99808633,10743867,10256,2019-05-01 06:00,1556690400,31,124.6,A8KM8,225,7,16,12.4,,1011,4000,10,2,2
471,0.99808633,10744766,256,2019-05-01 06:00,1556690400,31,124.6,A8KM8,225,7,16,12.4,,1011,4010,10,2,2
472,0.99808633,10771276,10256,2019-05-01 12:00,1556712000,30.5,124.1,A8KM8,0,0,16,12.4,,1012,2000,5,2,2
472,0.99808633,10773936,256,2019-05-01 12:00,1556712000,30.5,124.1,A8KM8,0,0,16,12.4,,1012,2010,5,2,2
473,0.99808633,10803481,10256,2019-05-01 18:00,1556733600,30.4,124.1,A8KM8,0,0,15,11.3,,1015.5,10000,1,0,0
473,0.99808633,10803490,256,2019-05-01 18:00,1556733600,30.4,124.1,A8KM8,0,0,15,11.3,,1015.5,10010,1,0,0
482,,7630842,10256,2019-04-05 12:00,1554465600,9.3,94.4,A8KM9,270,7,30,27.4,,1009,20000,,1,1
